order_id,user_id,amount,quantity,created_at,status,status_clean,amount__isna,quantity__isna,year,month,day,hour,country,signup_date,amount_winsor
SYN_00404,0208,133.21,2.0,2025-11-24 15:16:00+00:00,PAID,paid,False,False,2025,11,24,15,SA,2025-10-31,133.21
SYN_00405,0445,54.46,1.0,2025-11-28 22:22:00+00:00,Paid,paid,False,False,2025,11,28,22,AE,2025-11-09,54.46
SYN_00406,0169,100.27,2.0,2025-11-10 11:46:00+00:00,paid,paid,False,False,2025,11,10,11,SA,2025-10-15,100.27
SYN_00407,0484,86.76,1.0,2025-11-15 13:15:00+00:00,paid,paid,False,False,2025,11,15,13,SA,2025-11-02,86.76
SYN_00408,0161,136.66,1.0,2025-11-27 09:17:00+00:00,Paid,paid,False,False,2025,11,27,9,SA,2025-10-20,136.66
SYN_00409,0068,100.64,1.0,2025-11-12 07:49:00+00:00,PAID,paid,False,False,2025,11,12,7,SA,2025-11-11,100.64
SYN_00410,0289,157.91,2.0,2025-11-03 19:34:00+00:00,paid,paid,False,False,2025,11,3,19,SA,2025-10-12,157.91
SYN_00411,0398,54.06,1.0,2025-11-01 15:35:00+00:00,Refund,refund,False,False,2025,11,1,15,EG,2025-11-06,54.06
SYN_00412,0277,20.05,1.0,2025-11-16 19:38:00+00:00,paid,paid,False,False,2025,11,16,19,SA,2025-10-09,20.05
SYN_00413,0304,12.71,4.0,2025-11-12 14:29:00+00:00,PAID,paid,False,False,2025,11,12,14,AE,2025-10-23,14.236500000000001
SYN_00414,0404,14.33,1.0,2025-11-07 18:06:00+00:00,paid,paid,False,False,2025,11,7,18,SA,2025-10-08,14.33
SYN_00415,0384,52.19,2.0,2025-11-29 03:42:00+00:00,Paid,paid,False,False,2025,11,29,3,SA,2025-11-01,52.19
SYN_00416,0392,75.82,2.0,2025-11-15 01:25:00+00:00,paid,paid,False,False,2025,11,15,1,SA,2025-10-14,75.82
SYN_00417,0135,36.65,1.0,2025-11-25 03:13:00+00:00,paid,paid,False,False,2025,11,25,3,SA,2025-10-27,36.65
SYN_00418,0195,37.25,3.0,2025-11-10 21:32:00+00:00,PAID,paid,False,False,2025,11,10,21,SA,2025-10-25,37.25
SYN_00419,0401,45.85,1.0,2025-11-15 19:16:00+00:00,Paid,paid,False,False,2025,11,15,19,SA,2025-10-13,45.85
SYN_00420,0128,65.64,2.0,2025-11-26 22:51:00+00:00,PAID,paid,False,False,2025,11,26,22,SA,2025-10-21,65.64
SYN_00421,0033,172.63,2.0,2025-11-14 07:22:00+00:00,paid,paid,False,False,2025,11,14,7,SA,2025-11-14,172.63
SYN_00422,0176,9.87,2.0,2025-11-12 02:00:00+00:00,Refund,refund,False,False,2025,11,12,2,SA,2025-10-31,14.236500000000001
SYN_00423,0460,108.31,2.0,2025-11-22 09:11:00+00:00,paid,paid,False,False,2025,11,22,9,SA,2025-11-06,108.31
SYN_00424,0443,101.02,1.0,2025-11-30 07:50:00+00:00,PAID,paid,False,False,2025,11,30,7,SA,2025-11-12,101.02
SYN_00425,0371,54.45,1.0,2025-11-18 12:16:00+00:00,Refund,refund,False,False,2025,11,18,12,EG,2025-10-05,54.45
SYN_00426,0470,89.03,3.0,2025-11-23 13:07:00+00:00,PAID,paid,False,False,2025,11,23,13,EG,2025-10-13,89.03
SYN_00427,0375,57.38,2.0,2025-11-06 09:14:00+00:00,PAID,paid,False,False,2025,11,6,9,AE,2025-10-28,57.38
SYN_00428,0022,99.5,3.0,2025-11-03 19:58:00+00:00,Paid,paid,False,False,2025,11,3,19,SA,2025-11-12,99.5
SYN_00429,0238,31.06,3.0,2025-11-09 22:13:00+00:00,Refund,refund,False,False,2025,11,9,22,AE,2025-10-25,31.06
SYN_00430,0158,27.66,3.0,2025-11-03 19:22:00+00:00,paid,paid,False,False,2025,11,3,19,AE,2025-11-04,27.66
SYN_00431,0038,8.65,2.0,2025-11-10 23:49:00+00:00,PAID,paid,False,False,2025,11,10,23,AE,2025-11-08,14.236500000000001
SYN_00432,0230,89.33,1.0,2025-11-22 03:05:00+00:00,paid,paid,False,False,2025,11,22,3,SA,2025-10-07,89.33
SYN_00433,0365,40.11,3.0,2025-11-02 18:55:00+00:00,Paid,paid,False,False,2025,11,2,18,AE,2025-11-07,40.11
SYN_00434,0051,13.71,2.0,2025-11-28 10:42:00+00:00,Paid,paid,False,False,2025,11,28,10,AE,2025-11-01,14.236500000000001
SYN_00435,0438,28.1,1.0,2025-11-20 13:39:00+00:00,Refund,refund,False,False,2025,11,20,13,SA,2025-10-03,28.1
SYN_00436,0264,99.36,4.0,2025-11-25 03:14:00+00:00,Paid,paid,False,False,2025,11,25,3,AE,2025-11-14,99.36
SYN_00437,0283,75.3,4.0,2025-11-13 22:24:00+00:00,Paid,paid,False,False,2025,11,13,22,SA,2025-11-08,75.3
SYN_00438,0027,29.04,2.0,2025-11-15 03:10:00+00:00,paid,paid,False,False,2025,11,15,3,SA,2025-11-06,29.04
SYN_00439,0226,168.0,1.0,2025-11-19 12:41:00+00:00,Paid,paid,False,False,2025,11,19,12,SA,2025-10-22,168.0
SYN_00440,0277,62.86,1.0,2025-11-17 15:48:00+00:00,Paid,paid,False,False,2025,11,17,15,AE,2025-10-08,62.86
SYN_00441,0286,94.13,3.0,2025-11-11 17:50:00+00:00,PAID,paid,False,False,2025,11,11,17,SA,2025-10-17,94.13
SYN_00442,0097,74.12,4.0,2025-11-18 03:44:00+00:00,Paid,paid,False,False,2025,11,18,3,SA,2025-10-27,74.12
SYN_00443,0284,53.05,1.0,2025-11-27 21:36:00+00:00,PAID,paid,False,False,2025,11,27,21,SA,2025-11-02,53.05
SYN_00444,0367,89.6,1.0,2025-11-21 09:37:00+00:00,Paid,paid,False,False,2025,11,21,9,SA,2025-10-17,89.6
SYN_00445,0448,145.38,4.0,2025-11-20 20:12:00+00:00,Paid,paid,False,False,2025,11,20,20,SA,2025-11-11,145.38
SYN_00446,0481,52.3,1.0,2025-11-06 04:53:00+00:00,Refund,refund,False,False,2025,11,6,4,AE,2025-10-12,52.3
SYN_00447,0453,113.17,2.0,2025-11-03 20:23:00+00:00,Refund,refund,False,False,2025,11,3,20,AE,2025-10-27,113.17
SYN_00448,0317,36.63,,2025-11-25 04:44:00+00:00,PAID,paid,False,True,2025,11,25,4,SA,2025-10-08,36.63
SYN_00449,0304,211.69,1.0,2025-11-03 01:54:00+00:00,Paid,paid,False,False,2025,11,3,1,SA,2025-10-23,186.09
SYN_00450,0147,32.39,2.0,2025-11-03 14:24:00+00:00,paid,paid,False,False,2025,11,3,14,SA,2025-11-11,32.39
SYN_00451,0004,259.92,1.0,2025-11-19 23:32:00+00:00,Refund,refund,False,False,2025,11,19,23,EG,2025-10-29,186.09
SYN_00452,0035,21.0,1.0,2025-11-04 21:14:00+00:00,paid,paid,False,False,2025,11,4,21,SA,2025-10-20,21.0
SYN_00453,0192,50.0,3.0,2025-11-28 23:39:00+00:00,Refund,refund,False,False,2025,11,28,23,SA,2025-10-16,50.0
SYN_00454,0049,92.94,2.0,2025-11-06 02:51:00+00:00,Refund,refund,False,False,2025,11,6,2,SA,2025-10-17,92.94
SYN_00455,0017,152.01,,2025-11-13 12:28:00+00:00,Paid,paid,False,True,2025,11,13,12,AE,2025-10-16,152.01
SYN_00456,0172,190.55,2.0,2025-11-25 22:32:00+00:00,Refund,refund,False,False,2025,11,25,22,EG,2025-10-19,186.09
SYN_00457,0220,174.0,1.0,2025-11-10 17:10:00+00:00,paid,paid,False,False,2025,11,10,17,AE,2025-10-08,174.0
SYN_00458,0158,90.45,1.0,2025-11-12 13:06:00+00:00,Refund,refund,False,False,2025,11,12,13,AE,2025-11-07,90.45
SYN_00459,0477,34.21,1.0,2025-11-15 05:09:00+00:00,PAID,paid,False,False,2025,11,15,5,SA,2025-11-07,34.21
SYN_00460,0046,130.87,1.0,2025-11-29 06:42:00+00:00,Paid,paid,False,False,2025,11,29,6,SA,2025-10-29,130.87
SYN_00461,0373,141.48,1.0,2025-11-28 19:17:00+00:00,Paid,paid,False,False,2025,11,28,19,SA,2025-11-10,141.48
SYN_00462,0006,83.55,1.0,2025-11-05 22:50:00+00:00,PAID,paid,False,False,2025,11,5,22,SA,2025-11-05,83.55
SYN_00463,0099,42.71,2.0,2025-11-05 17:48:00+00:00,PAID,paid,False,False,2025,11,5,17,SA,2025-10-26,42.71
SYN_00464,0380,24.45,3.0,2025-11-29 21:32:00+00:00,PAID,paid,False,False,2025,11,29,21,SA,2025-10-31,24.45
SYN_00465,0233,36.27,2.0,2025-11-28 03:39:00+00:00,Refund,refund,False,False,2025,11,28,3,SA,2025-11-13,36.27
SYN_00466,0037,34.65,3.0,2025-11-13 10:03:00+00:00,Paid,paid,False,False,2025,11,13,10,EG,2025-10-12,34.65
SYN_00467,0280,68.41,1.0,2025-11-30 21:39:00+00:00,PAID,paid,False,False,2025,11,30,21,AE,2025-10-17,68.41
SYN_00468,0349,135.34,1.0,2025-11-13 21:02:00+00:00,Refund,refund,False,False,2025,11,13,21,AE,2025-10-15,135.34
SYN_00469,0497,72.43,2.0,2025-11-30 19:32:00+00:00,PAID,paid,False,False,2025,11,30,19,AE,2025-10-09,72.43
SYN_00470,0302,22.6,2.0,2025-11-08 06:10:00+00:00,paid,paid,False,False,2025,11,8,6,SA,2025-11-08,22.6
SYN_00471,0181,109.38,1.0,2025-11-15 04:23:00+00:00,paid,paid,False,False,2025,11,15,4,AE,2025-11-11,109.38
SYN_00472,0095,226.17,3.0,2025-11-02 09:55:00+00:00,Paid,paid,False,False,2025,11,2,9,SA,2025-10-12,186.09
SYN_00473,0099,71.77,3.0,2025-11-29 07:05:00+00:00,Refund,refund,False,False,2025,11,29,7,AE,2025-11-01,71.77
SYN_00474,0188,37.32,2.0,2025-11-12 23:21:00+00:00,paid,paid,False,False,2025,11,12,23,SA,2025-10-25,37.32
SYN_00475,0481,27.48,1.0,2025-11-17 01:54:00+00:00,paid,paid,False,False,2025,11,17,1,EG,2025-11-08,27.48
SYN_00476,0116,104.74,3.0,2025-11-18 19:05:00+00:00,Refund,refund,False,False,2025,11,18,19,SA,2025-10-18,104.74
SYN_00477,0191,186.42,2.0,2025-11-23 23:06:00+00:00,PAID,paid,False,False,2025,11,23,23,SA,2025-10-15,186.09
SYN_00478,0253,52.05,3.0,2025-11-24 09:31:00+00:00,Refund,refund,False,False,2025,11,24,9,EG,2025-11-01,52.05
SYN_00479,0469,42.72,3.0,2025-11-10 06:11:00+00:00,PAID,paid,False,False,2025,11,10,6,SA,2025-10-06,42.72
SYN_00480,0416,70.51,3.0,2025-11-15 08:50:00+00:00,paid,paid,False,False,2025,11,15,8,AE,2025-11-13,70.51
SYN_00481,0471,115.61,2.0,2025-11-14 07:43:00+00:00,paid,paid,False,False,2025,11,14,7,AE,2025-11-12,115.61
SYN_00482,0161,34.98,1.0,2025-11-28 07:46:00+00:00,paid,paid,False,False,2025,11,28,7,AE,2025-11-04,34.98
SYN_00483,0256,78.99,2.0,2025-11-04 09:15:00+00:00,Paid,paid,False,False,2025,11,4,9,EG,2025-11-03,78.99
SYN_00484,0323,96.21,2.0,2025-11-09 12:14:00+00:00,Paid,paid,False,False,2025,11,9,12,EG,2025-11-07,96.21
SYN_00485,0128,101.49,3.0,2025-11-20 21:01:00+00:00,Paid,paid,False,False,2025,11,20,21,SA,2025-10-05,101.49
SYN_00486,0018,25.26,1.0,2025-11-08 13:45:00+00:00,Refund,refund,False,False,2025,11,8,13,AE,2025-10-18,25.26
SYN_00487,0281,30.47,1.0,2025-11-12 00:42:00+00:00,paid,paid,False,False,2025,11,12,0,AE,2025-10-16,30.47
SYN_00488,0490,71.27,4.0,2025-11-14 05:21:00+00:00,paid,paid,False,False,2025,11,14,5,AE,2025-10-08,71.27
SYN_00489,0223,110.32,3.0,2025-11-21 04:58:00+00:00,Refund,refund,False,False,2025,11,21,4,SA,2025-10-25,110.32
SYN_00490,0054,251.45,4.0,2025-11-30 11:11:00+00:00,Paid,paid,False,False,2025,11,30,11,AE,2025-11-01,186.09
SYN_00491,0058,23.65,3.0,2025-11-24 09:49:00+00:00,Refund,refund,False,False,2025,11,24,9,EG,2025-10-26,23.65
SYN_00492,0323,80.5,2.0,2025-11-25 01:55:00+00:00,Paid,paid,False,False,2025,11,25,1,EG,2025-10-22,80.5
SYN_00493,0360,66.59,2.0,2025-11-04 08:37:00+00:00,paid,paid,False,False,2025,11,4,8,SA,2025-10-31,66.59
SYN_00494,0174,46.49,4.0,2025-11-18 00:09:00+00:00,PAID,paid,False,False,2025,11,18,0,SA,2025-11-12,46.49
SYN_00495,0280,146.85,2.0,2025-11-13 05:47:00+00:00,Paid,paid,False,False,2025,11,13,5,SA,2025-10-10,146.85
SYN_00496,0114,100.54,2.0,2025-11-04 22:56:00+00:00,paid,paid,False,False,2025,11,4,22,AE,2025-10-12,100.54
SYN_00497,0288,102.67,1.0,2025-11-10 09:43:00+00:00,paid,paid,False,False,2025,11,10,9,AE,2025-10-28,102.67
SYN_00498,0431,22.21,2.0,2025-11-09 18:15:00+00:00,PAID,paid,False,False,2025,11,9,18,SA,2025-10-06,22.21
SYN_00499,0342,50.05,3.0,2025-11-02 00:26:00+00:00,paid,paid,False,False,2025,11,2,0,SA,2025-10-20,50.05
SYN_00500,0151,69.31,1.0,2025-11-22 08:51:00+00:00,paid,paid,False,False,2025,11,22,8,SA,2025-10-05,69.31
SYN_00501,0450,75.86,1.0,2025-11-13 17:50:00+00:00,Paid,paid,False,False,2025,11,13,17,SA,2025-10-23,75.86
SYN_00502,0127,292.15,1.0,2025-11-01 06:15:00+00:00,Paid,paid,False,False,2025,11,1,6,EG,2025-10-09,186.09
SYN_00503,0155,52.34,1.0,2025-11-23 22:30:00+00:00,PAID,paid,False,False,2025,11,23,22,AE,2025-10-29,52.34
SYN_00504,0490,2.81,1.0,2025-11-15 09:46:00+00:00,PAID,paid,False,False,2025,11,15,9,SA,2025-10-16,14.236500000000001
SYN_00505,0386,70.02,2.0,2025-11-16 21:26:00+00:00,paid,paid,False,False,2025,11,16,21,SA,2025-10-22,70.02
SYN_00506,0474,96.47,4.0,2025-11-30 19:04:00+00:00,Paid,paid,False,False,2025,11,30,19,SA,2025-10-08,96.47
SYN_00507,0273,69.49,2.0,2025-11-23 16:11:00+00:00,PAID,paid,False,False,2025,11,23,16,EG,2025-10-20,69.49
SYN_00508,0104,1.1,1.0,2025-11-06 10:33:00+00:00,PAID,paid,False,False,2025,11,6,10,SA,2025-10-14,14.236500000000001
SYN_00509,0417,82.99,1.0,2025-11-02 07:33:00+00:00,Refund,refund,False,False,2025,11,2,7,SA,2025-11-08,82.99
SYN_00510,0393,98.63,2.0,2025-11-22 05:33:00+00:00,PAID,paid,False,False,2025,11,22,5,SA,2025-11-06,98.63
SYN_00511,0299,19.95,1.0,2025-11-22 18:51:00+00:00,paid,paid,False,False,2025,11,22,18,AE,2025-11-03,19.95
SYN_00512,0246,37.05,3.0,2025-11-29 09:14:00+00:00,Paid,paid,False,False,2025,11,29,9,AE,2025-10-11,37.05
SYN_00513,0176,63.48,2.0,2025-11-09 05:06:00+00:00,PAID,paid,False,False,2025,11,9,5,AE,2025-11-09,63.48
SYN_00514,0039,41.59,3.0,2025-11-24 21:40:00+00:00,Refund,refund,False,False,2025,11,24,21,SA,2025-11-02,41.59
SYN_00515,0477,47.62,1.0,2025-11-16 05:24:00+00:00,Paid,paid,False,False,2025,11,16,5,SA,2025-10-31,47.62
SYN_00516,0170,83.54,2.0,2025-11-24 04:07:00+00:00,PAID,paid,False,False,2025,11,24,4,SA,2025-11-13,83.54
SYN_00517,0247,39.21,1.0,2025-11-15 17:19:00+00:00,Refund,refund,False,False,2025,11,15,17,AE,2025-11-03,39.21
SYN_00518,0026,14.68,4.0,2025-11-18 23:08:00+00:00,PAID,paid,False,False,2025,11,18,23,SA,2025-10-07,14.68
SYN_00519,0355,125.76,2.0,2025-11-07 02:32:00+00:00,Paid,paid,False,False,2025,11,7,2,SA,2025-10-23,125.76
SYN_00520,0306,25.98,1.0,2025-11-15 07:17:00+00:00,Paid,paid,False,False,2025,11,15,7,EG,2025-10-07,25.98
SYN_00521,0409,56.45,1.0,2025-11-26 06:45:00+00:00,Paid,paid,False,False,2025,11,26,6,EG,2025-10-25,56.45
SYN_00522,0408,43.76,1.0,2025-11-23 16:56:00+00:00,paid,paid,False,False,2025,11,23,16,SA,2025-10-03,43.76
SYN_00523,0013,22.64,2.0,2025-11-30 22:43:00+00:00,PAID,paid,False,False,2025,11,30,22,SA,2025-11-07,22.64
SYN_00524,0316,123.11,1.0,2025-11-12 02:29:00+00:00,paid,paid,False,False,2025,11,12,2,SA,2025-10-20,123.11
SYN_00525,0391,114.28,2.0,2025-11-21 02:11:00+00:00,Paid,paid,False,False,2025,11,21,2,AE,2025-11-03,114.28
SYN_00526,0313,48.42,1.0,2025-11-07 10:50:00+00:00,Refund,refund,False,False,2025,11,7,10,AE,2025-11-13,48.42
SYN_00527,0036,65.89,2.0,2025-11-27 15:27:00+00:00,PAID,paid,False,False,2025,11,27,15,SA,2025-11-13,65.89
SYN_00528,0173,72.45,3.0,2025-11-10 23:02:00+00:00,paid,paid,False,False,2025,11,10,23,SA,2025-10-30,72.45
SYN_00529,0020,23.98,3.0,2025-11-18 07:41:00+00:00,PAID,paid,False,False,2025,11,18,7,AE,2025-10-17,23.98
SYN_00530,0321,27.38,3.0,2025-11-10 16:25:00+00:00,Refund,refund,False,False,2025,11,10,16,EG,2025-10-10,27.38
SYN_00531,0264,65.08,1.0,2025-11-08 11:22:00+00:00,paid,paid,False,False,2025,11,8,11,SA,2025-11-04,65.08
SYN_00532,0494,22.09,1.0,2025-11-21 22:13:00+00:00,Paid,paid,False,False,2025,11,21,22,SA,2025-10-20,22.09
SYN_00533,0400,64.62,2.0,2025-11-28 21:10:00+00:00,paid,paid,False,False,2025,11,28,21,SA,2025-10-18,64.62
SYN_00534,0142,4.44,1.0,2025-11-19 18:52:00+00:00,PAID,paid,False,False,2025,11,19,18,SA,2025-11-14,14.236500000000001
SYN_00535,0460,46.23,2.0,2025-11-29 23:50:00+00:00,PAID,paid,False,False,2025,11,29,23,EG,2025-11-13,46.23
SYN_00536,0371,82.49,1.0,2025-11-14 20:33:00+00:00,PAID,paid,False,False,2025,11,14,20,AE,2025-10-27,82.49
SYN_00537,0471,77.94,1.0,2025-11-29 02:35:00+00:00,PAID,paid,False,False,2025,11,29,2,AE,2025-11-05,77.94
SYN_00538,0143,144.77,1.0,2025-11-12 21:30:00+00:00,Paid,paid,False,False,2025,11,12,21,SA,2025-10-23,144.77
SYN_00539,0092,23.92,4.0,2025-11-22 14:06:00+00:00,paid,paid,False,False,2025,11,22,14,AE,2025-11-01,23.92
SYN_00540,0354,62.21,1.0,2025-11-04 05:13:00+00:00,Paid,paid,False,False,2025,11,4,5,SA,2025-10-10,62.21
SYN_00541,0322,126.46,2.0,2025-11-13 00:24:00+00:00,Paid,paid,False,False,2025,11,13,0,SA,2025-10-11,126.46
SYN_00542,0288,81.99,1.0,2025-11-30 04:37:00+00:00,Paid,paid,False,False,2025,11,30,4,SA,2025-11-07,81.99
SYN_00543,0215,117.06,2.0,2025-11-23 10:04:00+00:00,PAID,paid,False,False,2025,11,23,10,SA,2025-10-06,117.06
SYN_00544,0447,22.13,1.0,2025-11-05 20:48:00+00:00,PAID,paid,False,False,2025,11,5,20,AE,2025-11-10,22.13
SYN_00545,0342,69.96,4.0,2025-11-20 00:45:00+00:00,PAID,paid,False,False,2025,11,20,0,SA,2025-11-03,69.96
SYN_00546,0051,55.53,4.0,2025-11-26 06:26:00+00:00,paid,paid,False,False,2025,11,26,6,SA,2025-11-05,55.53
SYN_00547,0153,71.43,1.0,2025-11-18 14:53:00+00:00,Refund,refund,False,False,2025,11,18,14,SA,2025-11-06,71.43
SYN_00548,0186,33.22,4.0,2025-11-15 11:07:00+00:00,PAID,paid,False,False,2025,11,15,11,SA,2025-10-17,33.22
SYN_00549,0063,158.74,,2025-11-23 22:40:00+00:00,paid,paid,False,True,2025,11,23,22,SA,2025-11-09,158.74
SYN_00550,0190,108.33,3.0,2025-11-10 00:47:00+00:00,PAID,paid,False,False,2025,11,10,0,SA,2025-11-09,108.33
SYN_00551,0125,146.11,3.0,2025-11-13 14:37:00+00:00,PAID,paid,False,False,2025,11,13,14,AE,2025-10-12,146.11
SYN_00552,0150,82.35,1.0,2025-11-23 07:57:00+00:00,Paid,paid,False,False,2025,11,23,7,SA,2025-10-21,82.35
SYN_00553,0314,36.39,2.0,2025-11-25 12:35:00+00:00,Paid,paid,False,False,2025,11,25,12,SA,2025-11-09,36.39
SYN_00554,0058,103.19,1.0,2025-11-25 22:52:00+00:00,Paid,paid,False,False,2025,11,25,22,SA,2025-10-19,103.19
SYN_00555,0342,159.88,1.0,2025-11-15 16:44:00+00:00,paid,paid,False,False,2025,11,15,16,AE,2025-10-03,159.88
SYN_00556,0305,82.27,,2025-11-11 00:14:00+00:00,Refund,refund,False,True,2025,11,11,0,SA,2025-10-18,82.27
SYN_00557,0180,29.38,1.0,2025-11-10 22:47:00+00:00,Refund,refund,False,False,2025,11,10,22,SA,2025-10-19,29.38
SYN_00558,0170,40.85,3.0,2025-11-01 15:46:00+00:00,paid,paid,False,False,2025,11,1,15,SA,2025-10-06,40.85
SYN_00559,0326,68.68,3.0,2025-11-11 04:53:00+00:00,PAID,paid,False,False,2025,11,11,4,SA,2025-10-16,68.68
SYN_00560,0271,173.62,4.0,2025-11-19 22:01:00+00:00,paid,paid,False,False,2025,11,19,22,SA,2025-10-08,173.62
SYN_00561,0054,209.43,,2025-11-22 00:14:00+00:00,PAID,paid,False,True,2025,11,22,0,AE,2025-10-18,186.09
SYN_00562,0491,31.58,1.0,2025-11-11 19:00:00+00:00,paid,paid,False,False,2025,11,11,19,AE,2025-11-12,31.58
SYN_00563,0444,86.99,1.0,2025-11-05 15:59:00+00:00,paid,paid,False,False,2025,11,5,15,SA,2025-11-08,86.99
SYN_00564,0101,40.43,2.0,2025-11-29 14:43:00+00:00,paid,paid,False,False,2025,11,29,14,AE,2025-10-12,40.43
SYN_00565,0481,19.98,1.0,2025-11-18 10:01:00+00:00,Refund,refund,False,False,2025,11,18,10,AE,2025-11-14,19.98
SYN_00566,0264,101.29,1.0,2025-11-08 21:10:00+00:00,Paid,paid,False,False,2025,11,8,21,SA,2025-10-10,101.29
SYN_00567,0053,74.59,1.0,2025-11-26 05:58:00+00:00,paid,paid,False,False,2025,11,26,5,SA,2025-10-07,74.59
SYN_00568,0060,78.14,3.0,2025-11-23 05:41:00+00:00,Refund,refund,False,False,2025,11,23,5,SA,2025-10-01,78.14
SYN_00569,0492,58.52,2.0,2025-11-30 17:52:00+00:00,Paid,paid,False,False,2025,11,30,17,SA,2025-11-05,58.52
SYN_00570,0108,83.64,1.0,2025-11-20 16:49:00+00:00,Paid,paid,False,False,2025,11,20,16,AE,2025-10-21,83.64
SYN_00571,0005,81.36,2.0,2025-11-23 00:48:00+00:00,paid,paid,False,False,2025,11,23,0,EG,2025-11-06,81.36
SYN_00572,0103,119.95,1.0,2025-11-13 04:56:00+00:00,PAID,paid,False,False,2025,11,13,4,EG,2025-10-24,119.95
SYN_00573,0196,32.86,1.0,2025-11-21 03:21:00+00:00,PAID,paid,False,False,2025,11,21,3,AE,2025-10-25,32.86
SYN_00574,0262,123.89,3.0,2025-11-13 09:28:00+00:00,PAID,paid,False,False,2025,11,13,9,SA,2025-10-07,123.89
SYN_00575,0365,112.24,2.0,2025-11-01 06:30:00+00:00,paid,paid,False,False,2025,11,1,6,SA,2025-11-11,112.24
SYN_00576,0480,84.97,3.0,2025-11-16 06:39:00+00:00,PAID,paid,False,False,2025,11,16,6,AE,2025-10-17,84.97
SYN_00577,0372,68.24,1.0,2025-11-09 00:49:00+00:00,Refund,refund,False,False,2025,11,9,0,SA,2025-10-29,68.24
SYN_00578,0350,61.91,3.0,2025-11-10 01:09:00+00:00,Refund,refund,False,False,2025,11,10,1,AE,2025-10-30,61.91
SYN_00579,0047,62.33,2.0,2025-11-16 14:50:00+00:00,Refund,refund,False,False,2025,11,16,14,AE,2025-10-07,62.33
SYN_00580,0355,68.25,2.0,2025-11-25 12:48:00+00:00,Refund,refund,False,False,2025,11,25,12,AE,2025-11-02,68.25
SYN_00581,0311,15.49,2.0,2025-11-05 01:47:00+00:00,Paid,paid,False,False,2025,11,5,1,AE,2025-10-07,15.49
SYN_00582,0424,269.99,4.0,2025-11-11 14:44:00+00:00,Refund,refund,False,False,2025,11,11,14,SA,2025-10-24,186.09
SYN_00583,0308,139.05,2.0,2025-11-24 14:19:00+00:00,PAID,paid,False,False,2025,11,24,14,AE,2025-10-11,139.05
SYN_00584,0144,210.77,2.0,2025-11-07 08:01:00+00:00,paid,paid,False,False,2025,11,7,8,EG,2025-10-09,186.09
SYN_00585,0269,104.33,,2025-11-02 01:39:00+00:00,PAID,paid,False,True,2025,11,2,1,SA,2025-10-12,104.33
SYN_00586,0370,39.42,3.0,2025-11-18 16:48:00+00:00,Refund,refund,False,False,2025,11,18,16,AE,2025-11-04,39.42
SYN_00587,0124,94.53,2.0,2025-11-12 19:47:00+00:00,Paid,paid,False,False,2025,11,12,19,SA,2025-10-04,94.53
SYN_00588,0106,119.25,3.0,2025-11-07 00:53:00+00:00,Refund,refund,False,False,2025,11,7,0,EG,2025-11-05,119.25
SYN_00589,0158,29.35,1.0,2025-11-07 04:41:00+00:00,paid,paid,False,False,2025,11,7,4,SA,2025-10-28,29.35
SYN_00590,0147,157.75,1.0,2025-11-08 03:50:00+00:00,PAID,paid,False,False,2025,11,8,3,SA,2025-10-13,157.75
SYN_00591,0145,47.13,2.0,2025-11-22 11:08:00+00:00,paid,paid,False,False,2025,11,22,11,SA,2025-10-23,47.13
SYN_00592,0120,111.18,4.0,2025-11-04 01:06:00+00:00,paid,paid,False,False,2025,11,4,1,AE,2025-10-19,111.18
SYN_00593,0319,172.74,4.0,2025-11-23 09:43:00+00:00,paid,paid,False,False,2025,11,23,9,SA,2025-11-11,172.74
SYN_00594,0275,82.08,1.0,2025-11-20 17:32:00+00:00,PAID,paid,False,False,2025,11,20,17,SA,2025-11-06,82.08
SYN_00595,0092,173.55,2.0,2025-11-13 00:23:00+00:00,Refund,refund,False,False,2025,11,13,0,SA,2025-11-08,173.55
SYN_00596,0058,16.33,1.0,2025-11-09 12:02:00+00:00,paid,paid,False,False,2025,11,9,12,EG,2025-10-24,16.33
SYN_00597,0439,24.3,,2025-11-07 05:07:00+00:00,PAID,paid,False,True,2025,11,7,5,SA,2025-10-16,24.3
SYN_00598,0346,32.75,,2025-11-05 02:50:00+00:00,Paid,paid,False,True,2025,11,5,2,SA,2025-11-02,32.75
SYN_00599,0229,11.79,2.0,2025-11-27 12:10:00+00:00,PAID,paid,False,False,2025,11,27,12,AE,2025-10-12,14.236500000000001
SYN_00600,0474,173.78,3.0,2025-11-01 08:27:00+00:00,Paid,paid,False,False,2025,11,1,8,SA,2025-11-03,173.78
SYN_00601,0117,146.87,3.0,2025-11-01 23:56:00+00:00,PAID,paid,False,False,2025,11,1,23,EG,2025-10-07,146.87
SYN_00602,0318,41.24,2.0,2025-11-19 20:31:00+00:00,Refund,refund,False,False,2025,11,19,20,SA,2025-10-11,41.24
SYN_00603,0279,258.84,1.0,2025-11-09 01:38:00+00:00,paid,paid,False,False,2025,11,9,1,AE,2025-10-31,186.09
SYN_00604,0127,52.52,2.0,2025-11-07 01:50:00+00:00,Refund,refund,False,False,2025,11,7,1,SA,2025-10-29,52.52
SYN_00605,0393,216.38,2.0,2025-11-12 04:42:00+00:00,PAID,paid,False,False,2025,11,12,4,SA,2025-10-13,186.09
